,item,score,user,rank,Algorithm
8398,59148,5.176872982960955,132383,6,itemItem
8399,202941,5.160513289915573,132383,7,itemItem
8400,172700,5.160513289915573,132383,8,itemItem
8401,115415,5.138291067693351,132383,9,itemItem
8402,250822,5.133333333333333,132383,10,itemItem
8403,101117,5.133333333333333,132383,11,itemItem
8404,217537,5.110513289915573,132383,12,itemItem
8405,123820,5.110513289915573,132383,13,itemItem
8406,101353,5.1,132383,14,itemItem
8407,164333,5.1,132383,15,itemItem
8408,220304,5.1,132383,16,itemItem
8409,101022,5.0987334372764685,132383,17,itemItem
8410,247006,5.0777777777777775,132383,18,itemItem
8411,155047,5.027272727272727,132383,19,itemItem
8412,166279,5.014285714285714,132383,20,itemItem
8413,71873,5.009842790223573,132383,21,itemItem
8414,41008,4.966666666666667,132383,22,itemItem
8415,167763,4.957706995053759,132383,23,itemItem
8416,59043,4.828927655361556,132383,24,itemItem
8417,73258,4.8,132383,25,itemItem
8418,209719,4.05,132383,26,itemItem
8419,176671,5.170385802834319,282678,1,itemItem
8420,231025,5.154512789455875,282678,2,itemItem
8421,348114,5.091206232063884,282678,3,itemItem
8422,155047,4.991190687281912,282678,4,itemItem
8423,244344,4.807478947704014,282678,5,itemItem
8424,205571,4.754512789455875,282678,6,itemItem
8425,306178,4.5551852643589275,282678,7,itemItem
8426,225983,4.5269944091798715,282678,8,itemItem
0,8730,4.61478981544771,382071,1,biases
1,8826,4.61478981544771,382071,2,biases
2,15420,4.61478981544771,382071,3,biases
3,29570,4.61478981544771,382071,4,biases
4,30342,4.61478981544771,382071,5,biases
5,35232,4.61478981544771,382071,6,biases
6,41303,4.61478981544771,382071,7,biases
7,44087,4.61478981544771,382071,8,biases
8,54448,4.61478981544771,382071,9,biases
9,55384,4.61478981544771,382071,10,biases
10,59091,4.61478981544771,382071,11,biases
11,59356,4.61478981544771,382071,12,biases
12,59741,4.61478981544771,382071,13,biases
13,60212,4.61478981544771,382071,14,biases
14,60510,4.61478981544771,382071,15,biases
15,60549,4.61478981544771,382071,16,biases
16,64184,4.61478981544771,382071,17,biases
17,65503,4.61478981544771,382071,18,biases
18,66947,4.61478981544771,382071,19,biases
19,70644,4.61478981544771,382071,20,biases
20,78921,4.61478981544771,382071,21,biases
21,80100,4.61478981544771,382071,22,biases
22,81401,4.61478981544771,382071,23,biases
23,85012,4.61478981544771,382071,24,biases
24,91182,4.61478981544771,382071,25,biases
25,91577,4.61478981544771,382071,26,biases
26,93873,4.61478981544771,382071,27,biases
27,94124,4.61478981544771,382071,28,biases
28,94363,4.61478981544771,382071,29,biases
29,95673,4.61478981544771,382071,30,biases
30,96210,4.61478981544771,382071,31,biases
31,99646,4.61478981544771,382071,32,biases
32,100307,4.61478981544771,382071,33,biases
33,117483,4.61478981544771,382071,34,biases
34,128304,4.61478981544771,382071,35,biases
35,133701,4.61478981544771,382071,36,biases
36,136422,4.61478981544771,382071,37,biases
37,139433,4.61478981544771,382071,38,biases
38,151117,4.61478981544771,382071,39,biases
39,153549,4.61478981544771,382071,40,biases
40,159188,4.61478981544771,382071,41,biases
41,163484,4.61478981544771,382071,42,biases
42,163845,4.61478981544771,382071,43,biases
43,163847,4.61478981544771,382071,44,biases
44,164259,4.61478981544771,382071,45,biases
45,166111,4.61478981544771,382071,46,biases
46,166675,4.61478981544771,382071,47,biases
47,166948,4.61478981544771,382071,48,biases
48,167289,4.61478981544771,382071,49,biases
49,167513,4.61478981544771,382071,50,biases
50,8730,5.024939874939875,431813,1,biases
51,8826,5.024939874939875,431813,2,biases
52,15420,5.024939874939875,431813,3,biases
53,29570,5.024939874939875,431813,4,biases
54,30342,5.024939874939875,431813,5,biases
55,35232,5.024939874939875,431813,6,biases
56,41303,5.024939874939875,431813,7,biases
57,44087,5.024939874939875,431813,8,biases
58,54448,5.024939874939875,431813,9,biases
59,55384,5.024939874939875,431813,10,biases
60,59356,5.024939874939875,431813,11,biases
61,59741,5.024939874939875,431813,12,biases
62,60212,5.024939874939875,431813,13,biases
63,60510,5.024939874939875,431813,14,biases
64,60549,5.024939874939875,431813,15,biases
65,64184,5.024939874939875,431813,16,biases
66,65503,5.024939874939875,431813,17,biases
67,66947,5.024939874939875,431813,18,biases
68,70644,5.024939874939875,431813,19,biases
69,78921,5.024939874939875,431813,20,biases
70,80100,5.024939874939875,431813,21,biases
71,81401,5.024939874939875,431813,22,biases
72,85012,5.024939874939875,431813,23,biases
73,91182,5.024939874939875,431813,24,biases
74,91577,5.024939874939875,431813,25,biases
75,93873,5.024939874939875,431813,26,biases
76,94124,5.024939874939875,431813,27,biases
77,94363,5.024939874939875,431813,28,biases
78,95673,5.024939874939875,431813,29,biases
79,96210,5.024939874939875,431813,30,biases
80,99646,5.024939874939875,431813,31,biases
81,100307,5.024939874939875,431813,32,biases
82,117483,5.024939874939875,431813,33,biases
83,128304,5.024939874939875,431813,34,biases
84,133701,5.024939874939875,431813,35,biases
85,136422,5.024939874939875,431813,36,biases
86,139433,5.024939874939875,431813,37,biases
87,146046,5.024939874939875,431813,38,biases
88,151117,5.024939874939875,431813,39,biases
89,153549,5.024939874939875,431813,40,biases
90,159188,5.024939874939875,431813,41,biases
91,163484,5.024939874939875,431813,42,biases
92,163845,5.024939874939875,431813,43,biases
93,163847,5.024939874939875,431813,44,biases
94,164259,5.024939874939875,431813,45,biases
95,166111,5.024939874939875,431813,46,biases
96,166675,5.024939874939875,431813,47,biases
97,166948,5.024939874939875,431813,48,biases
98,167289,5.024939874939875,431813,49,biases
99,167513,5.024939874939875,431813,50,biases
100,8730,5.165896206967636,599450,1,biases
101,8826,5.165896206967636,599450,2,biases
102,15420,5.165896206967636,599450,3,biases
103,29570,5.165896206967636,599450,4,biases
104,30342,5.165896206967636,599450,5,biases
105,35232,5.165896206967636,599450,6,biases
106,41303,5.165896206967636,599450,7,biases
107,44087,5.165896206967636,599450,8,biases
108,54448,5.165896206967636,599450,9,biases
109,55384,5.165896206967636,599450,10,biases
110,59091,5.165896206967636,599450,11,biases
111,59356,5.165896206967636,599450,12,biases
112,59741,5.165896206967636,599450,13,biases
113,60212,5.165896206967636,599450,14,biases
114,60510,5.165896206967636,599450,15,biases
115,60549,5.165896206967636,599450,16,biases
116,64184,5.165896206967636,599450,17,biases
117,65503,5.165896206967636,599450,18,biases
118,66947,5.165896206967636,599450,19,biases
119,70644,5.165896206967636,599450,20,biases
120,78921,5.165896206967636,599450,21,biases
121,80100,5.165896206967636,599450,22,biases
122,81401,5.165896206967636,599450,23,biases
123,85012,5.165896206967636,599450,24,biases
124,91182,5.165896206967636,599450,25,biases
125,91577,5.165896206967636,599450,26,biases
126,93873,5.165896206967636,599450,27,biases
127,94124,5.165896206967636,599450,28,biases
128,94363,5.165896206967636,599450,29,biases
129,95673,5.165896206967636,599450,30,biases
130,96210,5.165896206967636,599450,31,biases
131,99646,5.165896206967636,599450,32,biases
132,100307,5.165896206967636,599450,33,biases
133,117483,5.165896206967636,599450,34,biases
134,128304,5.165896206967636,599450,35,biases
135,133701,5.165896206967636,599450,36,biases
136,136422,5.165896206967636,599450,37,biases
137,139433,5.165896206967636,599450,38,biases
138,146046,5.165896206967636,599450,39,biases
139,151117,5.165896206967636,599450,40,biases
140,153549,5.165896206967636,599450,41,biases
141,159188,5.165896206967636,599450,42,biases
142,163484,5.165896206967636,599450,43,biases
143,163845,5.165896206967636,599450,44,biases
144,163847,5.165896206967636,599450,45,biases
145,164259,5.165896206967636,599450,46,biases
146,166111,5.165896206967636,599450,47,biases
147,166675,5.165896206967636,599450,48,biases
148,166948,5.165896206967636,599450,49,biases
149,167289,5.165896206967636,599450,50,biases
150,8730,5.110235103338551,8688,1,biases
151,8826,5.110235103338551,8688,2,biases
152,35232,5.110235103338551,8688,3,biases
153,41303,5.110235103338551,8688,4,biases
154,44087,5.110235103338551,8688,5,biases
155,55384,5.110235103338551,8688,6,biases
156,59091,5.110235103338551,8688,7,biases
157,59356,5.110235103338551,8688,8,biases
158,59741,5.110235103338551,8688,9,biases
159,60212,5.110235103338551,8688,10,biases
160,60549,5.110235103338551,8688,11,biases
161,64184,5.110235103338551,8688,12,biases
162,65503,5.110235103338551,8688,13,biases
163,66947,5.110235103338551,8688,14,biases
164,70644,5.110235103338551,8688,15,biases
165,78921,5.110235103338551,8688,16,biases
166,80100,5.110235103338551,8688,17,biases
167,81401,5.110235103338551,8688,18,biases
168,85012,5.110235103338551,8688,19,biases
169,91182,5.110235103338551,8688,20,biases
170,91577,5.110235103338551,8688,21,biases
171,94124,5.110235103338551,8688,22,biases
172,94363,5.110235103338551,8688,23,biases
173,95673,5.110235103338551,8688,24,biases
174,96210,5.110235103338551,8688,25,biases
175,100307,5.110235103338551,8688,26,biases
176,117483,5.110235103338551,8688,27,biases
177,128304,5.110235103338551,8688,28,biases
178,133701,5.110235103338551,8688,29,biases
179,136422,5.110235103338551,8688,30,biases
180,139433,5.110235103338551,8688,31,biases
181,146046,5.110235103338551,8688,32,biases
182,151117,5.110235103338551,8688,33,biases
183,153549,5.110235103338551,8688,34,biases
184,159188,5.110235103338551,8688,35,biases
185,163484,5.110235103338551,8688,36,biases
186,163845,5.110235103338551,8688,37,biases
187,163847,5.110235103338551,8688,38,biases
188,164259,5.110235103338551,8688,39,biases
189,166948,5.110235103338551,8688,40,biases
190,167289,5.110235103338551,8688,41,biases
191,167513,5.110235103338551,8688,42,biases
192,169303,5.110235103338551,8688,43,biases
193,170594,5.110235103338551,8688,44,biases
194,170960,5.110235103338551,8688,45,biases
195,171513,5.110235103338551,8688,46,biases
196,171865,5.110235103338551,8688,47,biases
197,172701,5.110235103338551,8688,48,biases
198,173555,5.110235103338551,8688,49,biases
199,173889,5.110235103338551,8688,50,biases
200,8730,5.1497288822288825,128473,1,biases
201,8826,5.1497288822288825,128473,2,biases
202,15420,5.1497288822288825,128473,3,biases
203,29570,5.1497288822288825,128473,4,biases
204,30342,5.1497288822288825,128473,5,biases
205,35232,5.1497288822288825,128473,6,biases
206,41303,5.1497288822288825,128473,7,biases
207,44087,5.1497288822288825,128473,8,biases
208,54448,5.1497288822288825,128473,9,biases
209,55384,5.1497288822288825,128473,10,biases
210,59091,5.1497288822288825,128473,11,biases
211,59356,5.1497288822288825,128473,12,biases
212,59741,5.1497288822288825,128473,13,biases
213,60212,5.1497288822288825,128473,14,biases
214,60510,5.1497288822288825,128473,15,biases
215,60549,5.1497288822288825,128473,16,biases
216,64184,5.1497288822288825,128473,17,biases
217,65503,5.1497288822288825,128473,18,biases
218,66947,5.1497288822288825,128473,19,biases
219,70644,5.1497288822288825,128473,20,biases
220,78921,5.1497288822288825,128473,21,biases
221,80100,5.1497288822288825,128473,22,biases
222,81401,5.1497288822288825,128473,23,biases
223,85012,5.1497288822288825,128473,24,biases
224,91182,5.1497288822288825,128473,25,biases
225,91577,5.1497288822288825,128473,26,biases
226,93873,5.1497288822288825,128473,27,biases
227,94124,5.1497288822288825,128473,28,biases
228,94363,5.1497288822288825,128473,29,biases
229,95673,5.1497288822288825,128473,30,biases
230,96210,5.1497288822288825,128473,31,biases
231,99646,5.1497288822288825,128473,32,biases
232,100307,5.1497288822288825,128473,33,biases
233,117483,5.1497288822288825,128473,34,biases
234,128304,5.1497288822288825,128473,35,biases
235,133701,5.1497288822288825,128473,36,biases
236,136422,5.1497288822288825,128473,37,biases
237,139433,5.1497288822288825,128473,38,biases
238,146046,5.1497288822288825,128473,39,biases
239,151117,5.1497288822288825,128473,40,biases
240,153549,5.1497288822288825,128473,41,biases
241,163484,5.1497288822288825,128473,42,biases
242,163845,5.1497288822288825,128473,43,biases
243,163847,5.1497288822288825,128473,44,biases
244,164259,5.1497288822288825,128473,45,biases
245,166111,5.1497288822288825,128473,46,biases
246,166948,5.1497288822288825,128473,47,biases
247,167289,5.1497288822288825,128473,48,biases
248,167513,5.1497288822288825,128473,49,biases
249,169303,5.1497288822288825,128473,50,biases
250,8730,5.0135112514157,226863,1,biases
251,8826,5.0135112514157,226863,2,biases
252,15420,5.0135112514157,226863,3,biases
253,29570,5.0135112514157,226863,4,biases
254,30342,5.0135112514157,226863,5,biases
255,35232,5.0135112514157,226863,6,biases
256,41303,5.0135112514157,226863,7,biases
257,44087,5.0135112514157,226863,8,biases
258,54448,5.0135112514157,226863,9,biases
259,55384,5.0135112514157,226863,10,biases
260,59356,5.0135112514157,226863,11,biases
261,59741,5.0135112514157,226863,12,biases
262,60212,5.0135112514157,226863,13,biases
263,60510,5.0135112514157,226863,14,biases
264,60549,5.0135112514157,226863,15,biases
265,64184,5.0135112514157,226863,16,biases
266,65503,5.0135112514157,226863,17,biases
267,66947,5.0135112514157,226863,18,biases
268,70644,5.0135112514157,226863,19,biases
269,78921,5.0135112514157,226863,20,biases
270,80100,5.0135112514157,226863,21,biases
271,81401,5.0135112514157,226863,22,biases
272,85012,5.0135112514157,226863,23,biases
273,91182,5.0135112514157,226863,24,biases
274,91577,5.0135112514157,226863,25,biases
275,93873,5.0135112514157,226863,26,biases
276,94124,5.0135112514157,226863,27,biases
277,94363,5.0135112514157,226863,28,biases
278,95673,5.0135112514157,226863,29,biases
279,96210,5.0135112514157,226863,30,biases
280,99646,5.0135112514157,226863,31,biases
281,100307,5.0135112514157,226863,32,biases
282,117483,5.0135112514157,226863,33,biases
283,128304,5.0135112514157,226863,34,biases
284,133701,5.0135112514157,226863,35,biases
285,136422,5.0135112514157,226863,36,biases
286,139433,5.0135112514157,226863,37,biases
287,146046,5.0135112514157,226863,38,biases
288,151117,5.0135112514157,226863,39,biases
289,153549,5.0135112514157,226863,40,biases
290,159188,5.0135112514157,226863,41,biases
291,163484,5.0135112514157,226863,42,biases
292,163845,5.0135112514157,226863,43,biases
293,163847,5.0135112514157,226863,44,biases
294,164259,5.0135112514157,226863,45,biases
295,166111,5.0135112514157,226863,46,biases
296,166675,5.0135112514157,226863,47,biases
297,166948,5.0135112514157,226863,48,biases
298,167289,5.0135112514157,226863,49,biases
299,167513,5.0135112514157,226863,50,biases
300,8730,4.999221031493759,88099,1,biases
301,8826,4.999221031493759,88099,2,biases
302,15420,4.999221031493759,88099,3,biases
303,29570,4.999221031493759,88099,4,biases
304,30342,4.999221031493759,88099,5,biases
305,35232,4.999221031493759,88099,6,biases
306,41303,4.999221031493759,88099,7,biases
307,44087,4.999221031493759,88099,8,biases
308,55384,4.999221031493759,88099,9,biases
309,59091,4.999221031493759,88099,10,biases
310,59356,4.999221031493759,88099,11,biases
311,59741,4.999221031493759,88099,12,biases
312,60212,4.999221031493759,88099,13,biases
313,60510,4.999221031493759,88099,14,biases
314,64184,4.999221031493759,88099,15,biases
315,66947,4.999221031493759,88099,16,biases
316,70644,4.999221031493759,88099,17,biases
317,78921,4.999221031493759,88099,18,biases
318,80100,4.999221031493759,88099,19,biases
319,85012,4.999221031493759,88099,20,biases
320,91182,4.999221031493759,88099,21,biases
321,91577,4.999221031493759,88099,22,biases
322,93873,4.999221031493759,88099,23,biases
323,94124,4.999221031493759,88099,24,biases
324,94363,4.999221031493759,88099,25,biases
325,95673,4.999221031493759,88099,26,biases
326,96210,4.999221031493759,88099,27,biases
327,99646,4.999221031493759,88099,28,biases
328,100307,4.999221031493759,88099,29,biases
329,117483,4.999221031493759,88099,30,biases
330,133701,4.999221031493759,88099,31,biases
331,136422,4.999221031493759,88099,32,biases
332,139433,4.999221031493759,88099,33,biases
333,146046,4.999221031493759,88099,34,biases
334,151117,4.999221031493759,88099,35,biases
335,153549,4.999221031493759,88099,36,biases
336,159188,4.999221031493759,88099,37,biases
337,163847,4.999221031493759,88099,38,biases
338,164259,4.999221031493759,88099,39,biases
339,166111,4.999221031493759,88099,40,biases
340,166675,4.999221031493759,88099,41,biases
341,166948,4.999221031493759,88099,42,biases
342,167289,4.999221031493759,88099,43,biases
343,167513,4.999221031493759,88099,44,biases
344,169303,4.999221031493759,88099,45,biases
345,170594,4.999221031493759,88099,46,biases
346,170960,4.999221031493759,88099,47,biases
347,171513,4.999221031493759,88099,48,biases
348,171865,4.999221031493759,88099,49,biases
349,172701,4.999221031493759,88099,50,biases
350,8730,4.9878815628815625,222564,1,biases
351,8826,4.9878815628815625,222564,2,biases
352,15420,4.9878815628815625,222564,3,biases
353,29570,4.9878815628815625,222564,4,biases
354,30342,4.9878815628815625,222564,5,biases
